customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ExpectedTotal,LeakageDiff,TenureGroup,ChargeGroup,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes
5214-CHIWJ,1,0,0,0,27,1,0,20.3,595.05,0,548.1,46.94999999999993,2-4 yr,Low ($0-35),False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
4229-CZMLL,1,0,0,0,6,1,1,74.9,469.8,1,449.40000000000003,20.399999999999977,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6904-JLBGY,0,1,0,0,72,1,1,117.35,8436.25,0,8449.199999999999,12.949999999998909,4-6 yr,Premium ($90+),True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
2465-BLLEU,1,0,0,0,1,1,1,19.75,19.75,0,19.75,0.0,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1685-VAYJF,1,0,0,0,11,1,0,45.2,492.0,0,497.20000000000005,5.2000000000000455,0-1 yr,Mid ($35-65),False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8874-EJNSR,1,0,1,1,39,1,0,25.2,987.95,0,982.8,5.150000000000091,2-4 yr,Low ($0-35),False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
6917-YACBP,0,1,0,0,59,1,1,89.75,5496.9,0,5295.25,201.64999999999964,4-6 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
5049-MUBWG,1,0,0,0,26,1,0,75.0,1908.35,0,1950.0,41.65000000000009,2-4 yr,High ($65-90),False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
4223-WOZCM,1,1,0,0,2,1,0,49.95,107.1,0,99.9,7.199999999999989,0-1 yr,Mid ($35-65),False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0769-MURVM,0,0,1,1,72,0,0,65.7,4575.35,0,4730.400000000001,155.05000000000018,4-6 yr,High ($65-90),False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True
9253-VIFJQ,1,0,1,0,65,1,0,67.05,4309.55,0,4358.25,48.69999999999982,4-6 yr,High ($65-90),False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
7030-FZTFM,1,0,1,1,72,1,0,110.9,7922.75,0,7984.8,62.05000000000018,4-6 yr,Premium ($90+),True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True
9741-YLNTD,1,0,0,0,6,1,1,87.95,522.35,0,527.7,5.350000000000023,0-1 yr,High ($65-90),True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
5917-RYRMG,1,1,0,0,32,1,0,19.8,587.7,0,633.6,45.89999999999998,2-4 yr,Low ($0-35),False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
5120-ZBLAI,0,0,1,0,50,1,0,75.7,3876.2,0,3785.0,91.19999999999982,4-6 yr,High ($65-90),False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1194-BHJYC,1,0,1,0,61,0,1,62.15,3778.85,0,3791.15,12.300000000000182,4-6 yr,Mid ($35-65),False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True
3663-MITLP,0,0,0,0,15,1,1,101.25,1457.25,1,1518.75,61.5,1-2 yr,Premium ($90+),True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
0906-QVPMS,1,0,1,0,72,1,0,115.15,8349.45,0,8290.800000000001,58.649999999999636,4-6 yr,Premium ($90+),True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
9025-ZRPVR,1,0,0,0,9,1,1,18.95,185.6,1,170.54999999999998,15.050000000000011,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1905-OEILC,0,0,0,0,1,1,0,19.5,19.5,0,19.5,0.0,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
7858-GTZSP,0,0,0,0,12,1,1,86.55,1066.9,0,1038.6,28.300000000000182,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3285-UCQVC,0,0,0,0,37,0,0,28.6,973.55,1,1058.2,84.65000000000009,2-4 yr,Low ($0-35),False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
6248-BSHKG,1,0,1,1,61,1,0,20.4,1226.45,0,1244.3999999999999,17.949999999999818,4-6 yr,Low ($0-35),False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
4685-TFLLS,1,0,1,1,18,1,0,19.8,342.3,0,356.40000000000003,14.100000000000023,1-2 yr,Low ($0-35),False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
3470-BTGQO,1,0,0,1,21,1,0,45.65,985.05,0,958.65,26.399999999999977,1-2 yr,Mid ($35-65),False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1209-VFFOC,1,0,1,1,68,0,1,56.4,3948.45,0,3835.2,113.25,4-6 yr,Mid ($35-65),False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True
8224-DWCKX,1,1,0,0,12,1,1,73.3,828.05,0,879.5999999999999,51.549999999999955,0-1 yr,High ($65-90),True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5482-PLVPE,0,1,0,0,2,0,0,24.35,41.85,1,48.7,6.850000000000001,0-1 yr,Low ($0-35),False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4553-DVPZG,0,0,1,0,62,1,1,101.35,6164.7,0,6283.7,119.0,4-6 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
4902-OHLSK,0,1,0,0,29,1,0,98.65,2862.75,1,2860.8500000000004,1.8999999999996362,2-4 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
6917-IAYHD,1,0,0,1,1,0,0,33.6,33.6,0,33.6,0.0,0-1 yr,Low ($0-35),False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0495-ZBNGW,1,1,1,0,5,1,1,79.9,343.95,1,399.5,55.55000000000001,0-1 yr,High ($65-90),True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
8620-RJPZN,0,0,0,0,1,1,0,20.7,20.7,0,20.7,0.0,0-1 yr,Low ($0-35),False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
7572-KPVKK,1,0,0,1,62,1,1,104.05,6590.5,0,6451.099999999999,139.40000000000055,4-6 yr,Premium ($90+),True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True
2642-MAWLJ,0,0,1,1,36,1,0,20.25,717.95,0,729.0,11.049999999999955,2-4 yr,Low ($0-35),False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2357-COQEK,0,1,0,0,28,1,1,103.3,2890.65,1,2892.4,1.75,2-4 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True
7103-ZGVNT,0,0,1,1,69,1,0,73.7,4885.85,0,5085.3,199.44999999999982,4-6 yr,High ($65-90),False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
3737-GCSPV,0,0,1,0,11,1,1,96.2,1222.05,1,1058.2,163.8499999999999,0-1 yr,Premium ($90+),True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
2027-WKXMW,0,0,1,0,63,1,1,108.75,6871.7,0,6851.25,20.449999999999818,4-6 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True
7137-NAXML,1,0,0,0,23,1,0,20.15,405.6,0,463.45,57.849999999999966,1-2 yr,Low ($0-35),False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2428-ZMCTB,1,0,0,0,10,1,0,19.75,208.25,0,197.5,10.75,0-1 yr,Low ($0-35),False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2961-VNFKL,0,0,1,0,71,1,1,25.95,1801.9,0,1842.45,40.549999999999955,4-6 yr,Low ($0-35),False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
1768-HNVGJ,0,1,0,0,45,1,1,70.05,3062.45,0,3152.25,89.80000000000018,2-4 yr,High ($65-90),False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
6963-KQYQB,0,0,1,1,70,1,0,24.05,1764.75,0,1683.5,81.25,4-6 yr,Low ($0-35),False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
5934-RMPOV,0,0,0,1,22,1,1,84.75,1816.75,0,1864.5,47.75,1-2 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1207-BLKSA,0,0,1,1,52,1,0,23.05,1255.1,0,1198.6000000000001,56.49999999999977,4-6 yr,Low ($0-35),False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
4088-YLDSU,1,0,1,0,55,1,1,104.15,5743.05,1,5728.25,14.800000000000182,4-6 yr,Premium ($90+),True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True
8316-BBQAY,0,0,0,0,65,0,0,59.95,3921.1,0,3896.75,24.34999999999991,4-6 yr,Mid ($35-65),False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True
1166-PQLGG,0,0,1,1,72,1,0,19.55,1463.45,0,1407.6000000000001,55.84999999999991,4-6 yr,Low ($0-35),False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
3146-JTQHR,1,0,1,0,10,1,0,19.6,189.45,0,196.0,6.550000000000011,0-1 yr,Low ($0-35),False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
4291-YZODP,0,0,0,1,7,1,0,20.05,96.8,0,140.35,43.55,0-1 yr,Low ($0-35),False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
4395-PZMSN,1,1,0,0,5,1,1,85.55,408.5,0,427.75,19.25,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
6427-FEFIG,0,0,1,1,24,1,0,78.6,1846.65,0,1886.3999999999999,39.74999999999977,1-2 yr,High ($65-90),False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
0017-IUDMW,0,0,1,1,72,1,1,116.8,8456.75,0,8409.6,47.149999999999636,4-6 yr,Premium ($90+),True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
8706-HRADD,1,0,0,0,21,0,1,43.55,1011.5,0,914.55,96.95000000000005,1-2 yr,Mid ($35-65),False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False
9955-QOPOY,1,0,1,0,69,0,1,60.8,4263.4,0,4195.2,68.19999999999982,4-6 yr,Mid ($35-65),False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True
4385-ZKVNW,1,0,1,1,44,1,1,54.9,2549.1,0,2415.6,133.5,2-4 yr,Mid ($35-65),False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5446-DKWYW,0,1,1,1,61,1,1,65.2,3965.05,0,3977.2000000000003,12.150000000000091,4-6 yr,High ($65-90),False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
2034-CGRHZ,1,1,0,0,24,1,1,102.95,2496.7,1,2470.8,25.899999999999636,1-2 yr,Premium ($90+),True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
5797-APWZC,0,0,0,0,1,1,0,90.6,90.6,1,90.6,0.0,0-1 yr,Premium ($90+),True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
3683-QKIUE,0,0,0,0,6,1,1,50.8,288.05,1,304.79999999999995,16.749999999999943,0-1 yr,Mid ($35-65),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4228-ZGYUW,1,0,0,0,4,1,1,90.05,368.1,1,360.2,7.900000000000034,0-1 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
9031-ZVQPT,1,0,1,0,72,1,1,108.2,7840.6,0,7790.400000000001,50.19999999999982,4-6 yr,Premium ($90+),True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True
2990-IAJSV,1,0,0,0,72,1,0,92.0,6632.75,0,6624.0,8.75,4-6 yr,Premium ($90+),False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
8107-KNCIM,1,1,1,0,14,1,1,75.1,1013.35,0,1051.3999999999999,38.04999999999984,1-2 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9027-YFHQJ,1,0,0,0,7,1,1,25.05,152.95,0,175.35,22.400000000000006,0-1 yr,Low ($0-35),False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
5176-LDKUH,0,0,0,0,48,1,0,75.15,3772.65,0,3607.2000000000003,165.44999999999982,2-4 yr,High ($65-90),True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4644-OBGFZ,1,0,1,1,55,1,0,19.5,1026.35,0,1072.5,46.15000000000009,4-6 yr,Low ($0-35),False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
7926-IJOOU,1,0,0,0,1,1,0,19.3,19.3,0,19.3,0.0,0-1 yr,Low ($0-35),False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
6480-YAGIY,1,0,0,0,45,1,0,112.2,5031.85,0,5049.0,17.149999999999636,2-4 yr,Premium ($90+),True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True
4029-HPFVY,1,0,0,0,3,1,1,70.3,220.4,0,210.89999999999998,9.500000000000028,0-1 yr,High ($65-90),True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7602-DBTOU,0,0,1,0,71,1,0,19.6,1416.5,0,1391.6000000000001,24.899999999999864,4-6 yr,Low ($0-35),False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
5345-BMKWB,1,0,1,0,8,1,0,20.25,158.35,0,162.0,3.6500000000000057,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
3519-ZKXGG,0,0,1,0,3,1,1,75.85,256.6,1,227.54999999999998,29.05000000000004,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5457-COLHT,1,0,1,1,69,1,0,80.65,5542.55,0,5564.85,22.300000000000182,4-6 yr,High ($65-90),False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True
6416-TVAIH,1,0,1,1,1,1,1,68.5,68.5,1,68.5,0.0,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5451-YHYPW,0,1,1,0,72,1,1,115.75,8443.7,0,8334.0,109.70000000000073,4-6 yr,Premium ($90+),True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
5108-ADXWO,1,0,0,0,11,1,1,73.5,791.75,1,808.5,16.75,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7998-WNZEM,1,0,0,0,71,1,0,80.6,5708.2,0,5722.599999999999,14.399999999999636,4-6 yr,High ($65-90),False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
3066-RRJIO,0,0,0,0,1,1,1,69.95,69.95,1,69.95,0.0,0-1 yr,High ($65-90),True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4664-NJCMS,0,0,1,0,33,0,0,59.55,2016.3,0,1965.1499999999999,51.15000000000009,2-4 yr,Mid ($35-65),False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True
0307-BCOPK,0,0,0,0,16,1,0,19.05,326.65,0,304.8,21.849999999999966,1-2 yr,Low ($0-35),False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
7629-WFGLW,0,1,1,0,56,1,0,95.65,5471.75,0,5356.400000000001,115.34999999999945,4-6 yr,Premium ($90+),True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
2542-HYGIQ,0,0,0,0,1,1,0,19.95,19.95,0,19.95,0.0,0-1 yr,Low ($0-35),False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
6715-OFDBP,1,0,0,0,5,1,1,70.05,346.4,1,350.25,3.8500000000000227,0-1 yr,High ($65-90),False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
5016-LIPDW,1,0,1,1,57,1,0,19.4,1061.6,0,1105.8,44.200000000000045,4-6 yr,Low ($0-35),False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
6481-LXPWL,1,0,1,1,56,0,1,36.1,1971.5,0,2021.6000000000001,50.100000000000136,4-6 yr,Mid ($35-65),False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
